,job_label,skills,file_label
134,Python Developer,"{
   ""skills"":[
      {
         ""skill"":""Python"",
         ""score"":80
      },
      {
         ""skill"":""MongoDB"",
         ""score"":80
      },
      {
         ""skill"":""MySQL"",
         ""score"":80
      },
      {
         ""skill"":""AS/400"",
         ""score"":100
      },
      {
         ""skill"":""Java"",
         ""score"":20
      },
      {
         ""skill"":""Flask"",
         ""score"":20
      },
      {
         ""skill"":""Restful"",
         ""score"":20
      },
      {
         ""skill"":""Numpy"",
         ""score"":20
      },
      {
         ""skill"":""HTML"",
         ""score"":20
      },
      {
         ""skill"":""CSS"",
         ""score"":20
      }
   ]
}",none
135,Python Developer,"{
  ""skills"": [
    {""skill"": ""Python Developer"", ""score"": 100}
  ]
}",none
136,Python Developer,"{
  ""skills"": [
    {
      ""skill"": ""Python"",
      ""score"": 80
    },
    {
      ""skill"": ""MySQL"",
      ""score"": 20
    },
    {
      ""skill"": ""C++"",
      ""score"": 20
    }
  ]
}",none
137,Python Developer,"{
  ""skills"": [
    {
      ""skill"": ""Python"",
      ""score"": 80
    },
    {
      ""skill"": ""C++"",
      ""score"": 20
    },
    {
      ""skill"": ""MYSQL"",
      ""score"": 20
    }
  ]
}",none
138,Python Developer,"{
  ""skills"": [
    {
      ""skill"": ""python scripting"",
      ""score"": 80
    },
    {
      ""skill"": ""programming"",
      ""score"": 80
    },
    {
      ""skill"": ""python library"",
      ""score"": 80
    },
    {
      ""skill"": ""mysql"",
      ""score"": 80
    },
    {
      ""skill"": ""django"",
      ""score"": 80
    },
    {
      ""skill"": ""html"",
      ""score"": 20
    },
    {
      ""skill"": ""web scrapping"",
      ""score"": 20
    }
  ]
}",none
139,Python Developer,"{
  ""skills"": [
    {
      ""skill"": ""Python"",
      ""score"": 100
    },
    {
      ""skill"": ""Django"",
      ""score"": 100
    },
    {
      ""skills"": ""CSS"",
      ""score"": 80
    },
    {
      ""skill"": ""HTML"",
      ""score"": 80
    },
    {
      ""skill"": ""MYSQL"",
      ""score"": 80
    },
    {
      ""skill"": ""Web Services (REST)"",
      ""score"": 80
    },
    {
      ""skill"": ""JSON"",
      ""score"": 80
    },
    {
      ""skill"": ""Agile"",
      ""score"": 80
    },
    {
      ""skill"": ""Scrum"",
      ""score"": 80
    },
    {
      ""skill"": ""Github"",
      ""score"": 80
    },
    {
      ""skill"": ""JIRA"",
      ""score"": 80
    },
    {
      ""skill"": ""Unix"",
      ""score"": 20
    },
    {
      ""skill"": ""Mongodb"",
      ""score"": 20
    }
  ]
}",none
140,DevOps Engineer,"{
	""skills"": [{
			""skill"": ""Dev-ops methodologies"",
			""score"": 100
		},
		{
			""skill"": ""GIT"",
			""score"": 100
		},
		{
			""skill"": ""Bitbucket"",
			""score"": 100
		},
		{
			""skill"": ""Jenkins"",
			""score"": 100
		},
		{
			""skill"": ""Ansible"",
			""score"": 100
		},
		{
			""skill"": ""Shell Scripting"",
			""score"": 100
		},
		{
			""skill"": ""Requirement Gathering"",
			""score"": 80
		},
		{
			""skill"": ""Continuous Integration and Continuous Deployment"",
			""score"": 100
		},
		{
			""skill"": ""Software Development Life Cycle"",
			""score"": 80
		},
		{
			""skill"": ""Software Testing Life Cycle"",
			""score"": 80
		},
		{
			""skill"": ""Documentation & Reporting"",
			""score"": 80
		}
	]
}",none
141,DevOps Engineer,"{
	""skills"": [{
			""skill"": ""Cloud Computing"",
			""score"": 80
		},
		{
			""skill"": ""Shell Scripting"",
			""score"": 100
		},
		{
			""skill"": ""Python"",
			""score"": 20
		},
		{
			""skill"": ""Automation"",
			""score"": 80
		},
		{
			""skill"": ""Solution Architect"",
			""score"": 20
		},
		{
			""skill"": ""Azure"",
			""score"": 20
		},
		{
			""skill"": ""AWS"",
			""score"": 80
		},
		{
			""skill"": ""AWS EC2"",
			""score"": 80
		},
		{
			""skill"": ""RDS"",
			""score"": 80
		},
		{
			""skill"": ""CloudFormation Template"",
			""score"": 80
		},
		{
			""skill"": ""Lambda"",
			""score"": 80
		},
		{
			""skill"": ""Dynamo DB"",
			""score"": 80
		},
		{
			""skill"": ""Cloud Watch"",
			""score"": 80
		},
		{
			""skill"": ""Auto-scaling"",
			""score"": 80
		},
		{
			""skill"": ""Elastic Bean stalk"",
			""score"": 80
		},
		{
			""skill"": ""Appdynamics"",
			""score"": 80
		},
		{
			""skill"": ""Linux/Unix"",
			""score"": 80
		},
		{
			""skill"": ""Puppet"",
			""score"": 80
		},
		{
			""skill"": ""Redhat Satellite server"",
			""score"": 80
		},
		{
			""skill"": ""mysql database"",
			""score"": 80
		},
		{
			""skill"": ""HTML"",
			""score"": 20
		},
		{
			""skill"": ""System Engineering"",
			""score"": 80
		},
		{
			""skill"": ""Mysql / Oracle / SQL Support"",
			""score"": 80
		}
	]
}",none
142,DevOps Engineer,"{
  ""skills"": [
    {
      ""skill"": ""AWS"",
      ""score"": 80
    },
    {
      ""skill"": ""Python"",
      ""score"": 80
    },
    {
      ""skill"": ""DevOps"",
      ""score"": 80
    }
  ]
}",none
143,DevOps Engineer,"{
    ""skills"": [
        {
            ""skill"": ""Cloud Computing"",
            ""score"": 80
        },
        {
            ""skill"": ""Shell Scripting"",
            ""score"": 100
        },
        {
            ""skill"": ""Python"",
            ""score"": 20
        },
        {
            ""skill"": ""Automation"",
            ""score"": 80
        }
    ]
}",none
144,DevOps Engineer,"{
  ""skills"": [
    {""skill"": ""AWS"", ""score"": 80},
    {""skill"": ""Python"", ""score"": 80},
    {""skill"": ""DevOps"", ""score"": 80},
    {""skill"": ""C"", ""score"": 20},
    {""skill"": ""C++"", ""score"": 20},
    {""skill"": ""Sql"", ""score"": 20},
    {""skill"": ""Pl/Sql"", ""score"": 20},
    {""skill"": ""Core Java"", ""score"": 20},
    {""skill"": ""Javascript"", ""score"": 20},
    {""skill"": ""HTML"", ""score"": 20},
    {""skill"": ""CSS"", ""score"": 20},
    {""skill"": ""Jquery"", ""score"": 20},
    {""skill"": ""JavaEE"", ""score"": 20},
    {""skill"": ""Mysql"", ""score"": 20}
  ]
}",none
145,DevOps Engineer,"{
	""skills"": [
		{""skill"": ""DevOps"", ""score"": 100},
		{""skill"": ""GIT"", ""score"": 80},
		{""skill"": ""Bitbucket"", ""score"": 80},
		{""skill"": ""Jenkins"", ""score"": 80},
		{""skill"": ""Maven"", ""score"": 80},
		{""skill"": ""Ant"", ""score"": 80},
		{""skill"": ""Linux"", ""score"": 80},
		{""skill"": ""Ansible"", ""score"": 80},
		{""skill"": ""Shell Scripting"", ""score"": 80},
		{""skill"": ""Requirement Gathering"", ""score"": 80},
		{""skill"": ""Continuous Integration and Continuous Deployment"", ""score"": 80},
		{""skill"": ""Software Development Life Cycle"", ""score"": 80},
		{""skill"": ""Software Testing Life Cycle"", ""score"": 80},
		{""skill"": ""Documentation & Reporting"", ""score"": 80}
	]
}",none
146,DevOps Engineer,"{
    ""skills"": [
        {
            ""skill"": ""Data Base Design"",
            ""score"": 100
        },
        {
            ""skill"": ""PHP"",
            ""score"": 100
        },
        {
            ""skill"": ""Python"",
            ""score"": 100
        },
        {
            ""skill"": ""MySQL"",
            ""score"": 100
        },
        {
            ""skill"": ""JavaScript"",
            ""score"": 100
        },
        {
            ""skill"": ""HTML"",
            ""score"": 100
        },
        {
            ""skill"": ""Ajax"",
            ""score"": 80
        },
        {
            ""skill"": ""XML"",
            ""score"": 80
        },
        {
            ""skill"": ""Agile Methodology"",
            ""score"": 100
        },
        {
            ""skill"": ""DevOps Methodology"",
            ""score"": 100
        },
        {
            ""skill"": ""Scrum Framework"",
            ""score"": 100
        },
        {
            ""skill"": ""JIRA Tool"",
            ""score"": 100
        },
        {
            ""skill"": ""GIT"",
            ""score"": 100
        },
        {
            ""skill"": ""Bitbucket"",
            ""score"": 80
        },
        {
            ""skill"": ""Jquery"",
            ""score"": 100
        },
        {
            ""skill"": ""AngularJs"",
            ""score"": 100
        },
        {
            ""skill"": ""Amazon MWS"",
            ""score"": 80
        },
        {
            ""skill"": ""Bootstrap"",
            ""score"": 80
        },
        {
            ""skill"": ""Laravel"",
            ""score"": 80
        },
        {
            ""skill"": ""Project Management"",
            ""score"": 80
        }
    ]
}",none
147,DevOps Engineer,"{
	""skills"": [
		{""skill"": ""Ant"", ""score"": 80},
		{""skill"": ""Maven"", ""score"": 80},
		{""skill"": ""GIT"", ""score"": 80},
		{""skill"": ""Bitbucket"", ""score"": 80},
		{""skill"": ""Jenkins"", ""score"": 80},
		{""skill"": ""Linux"", ""score"": 80},
		{""skill"": ""Ansible"", ""score"": 80},
		{""skill"": ""Shell Scripting"", ""score"": 80},
		{""skill"": ""Requirement Gathering"", ""score"": 20},
		{""skill"": ""Continuous Integration and Continuous Deployment"", ""score"": 80},
		{""skill"": ""Software Development Life Cycle"", ""score"": 20},
		{""skill"": ""Software Testing Life Cycle"", ""score"": 20},
		{""skill"": ""Documentation & Reporting"", ""score"": 20}
	]
}",none
148,DevOps Engineer,"{
  ""skills"": [
    {
      ""skill"": ""Cloud Computing"",
      ""score"": 80
    },
    {
      ""skill"": ""Shell Scripting"",
      ""score"": 100
    },
    {
      ""skill"": ""Python"",
      ""score"": 20
    },
    {
      ""skill"": ""Automation"",
      ""score"": 80
    },
    {
      ""skill"": ""Solution Architect"",
      ""score"": 20
    },
    {
      ""skill"": ""Azure"",
      ""score"": 20
    },
    {
      ""skill"": ""AWS"",
      ""score"": 80
    }
  ]
}",none
149,DevOps Engineer,"{
  ""skills"": [
    {
      ""skill"": ""AWS"",
      ""score"": 100
    },
    {
      ""skill"": ""Python"",
      ""score"": 80
    }
  ]
}",none
150,DevOps Engineer,"{
  ""skills"": [
    {""skill"": ""AWS"", ""score"": 80},
    {""skill"": ""Python"", ""score"": 80}
  ]
}",none
151,DevOps Engineer,"{
  ""skills"": [
    {
      ""skill"": ""AWS"",
      ""score"": 80
    },
    {
      ""skill"": ""Python"",
      ""score"": 60
    },
    {
      ""skill"": ""DevOps"",
      ""score"": 80
    }
  ]
}",none
152,DevOps Engineer,"{
  ""skills"": [
    {
      ""skill"": ""Cloud Computing"",
      ""score"": 90
    },
    {
      ""skill"": ""Shell Scripting"",
      ""score"": 80
    },
    {
      ""skill"": ""Python"",
      ""score"": 20
    },
    {
      ""skill"": ""Automation"",
      ""score"": 80
    },
    {
      ""skill"": ""Solution Architect"",
      ""score"": 0
    },
    {
      ""skill"": ""Azure"",
      ""score"": 0
    },
    {
      ""skill"": ""AWS"",
      ""score"": 80
    }
  ]
}",none
153,DevOps Engineer,"{
	""skills"": [{
			""skill"": ""Ant"",
			""score"": 80
		},
		{
			""skill"": ""Maven"",
			""score"": 80
		},
		{
			""skill"": ""GIT"",
			""score"": 80
		},
		{
			""skill"": ""Bitbucket"",
			""score"": 80
		},
		{
			""skill"": ""Jenkins"",
			""score"": 80
		},
		{
			""skill"": ""Ansible"",
			""score"": 80
		},
		{
			""skill"": ""Shell Scripting"",
			""score"": 80
		}
	]
}",none
154,DevOps Engineer,"{
  ""skills"": [
    {
      ""skill"": ""Cloud Computing"",
      ""score"": 100
    },
    {
      ""skill"": ""Shell Scripting"",
      ""score"": 100
    },
    {
      ""skill"": ""Python"",
      ""score"": 0
    },
    {
      ""skill"": ""Automation"",
      ""score"": 80
    },
    {
      ""skill"": ""Solution Architect"",
      ""score"": 0
    },
    {
      ""skill"": ""Azure"",
      ""score"": 0
    },
    {
      ""skill"": ""AWS"",
      ""score"": 80
    }
  ]
}",none
155,DevOps Engineer,"{
  ""skills"": [
    {
      ""skill"": ""Cloud Computing"",
      ""score"": 80
    },
    {
      ""skill"": ""Shell Scripting"",
      ""score"": 100
    },
    {
      ""skill"": ""Python"",
      ""score"": 20
    },
    {
      ""skill"": ""Automation"",
      ""score"": 80
    },
    {
      ""skill"": ""Solution Architect"",
      ""score"": 20
    },
    {
      ""skill"": ""Azure"",
      ""score"": 20
    },
    {
      ""skill"": ""AWS"",
      ""score"": 80
    }
  ]
}",none
156,DevOps Engineer,"{
  ""skills"": [
    {
      ""skill"": ""AWS"",
      ""score"": 80
    },
    {
      ""skill"": ""Python"",
      ""score"": 80
    }
  ]
}",none
157,DevOps Engineer,"{
  ""skills"": [
    {
      ""skill"": ""Cloud Computing"",
      ""score"": 80
    },
    {
      ""skill"": ""Shell Scripting"",
      ""score"": 80
    },
    {
      ""skill"": ""Python"",
      ""score"": 0
    },
    {
      ""skill"": ""Automation"",
      ""score"": 80
    },
    {
      ""skill"": ""Solution Architect"",
      ""score"": 20
    },
    {
      ""skill"": ""Azure"",
      ""score"": 20
    },
    {
      ""skill"": ""AWS"",
      ""score"": 80
    }
  ]
}",none
158,DevOps Engineer,"{
  ""skills"": [
    {
      ""skill"": ""DevOps"",
      ""score"": 100
    },
    {
      ""skill"": ""Git"",
      ""score"": 80
    },
    {
      ""skill"": ""Documentation"",
      ""score"": 80
    },
    {
      ""skill"": ""Change Management"",
      ""score"": 20
    },
    {
      ""skill"": ""Configuration Management"",
      ""score"": 80
    },
    {
      ""skill"": ""Deployment"",
      ""score"": 80
    },
    {
      ""skill"": ""Jenkins"",
      ""score"": 80
    },
    {
      ""skill"": ""Shell Scripting"",
      ""score"": 80
    },
    {
      ""skill"": ""Maven"",
      ""score"": 80
    }
  ]
}",none
159,DevOps Engineer,"{
  ""skills"": [
    {""skill"": ""Project / Program Management"", ""score"": 80},
    {""skill"": ""Agile / Scrum Management"", ""score"": 80},
    {""skill"": ""Risk / Client Management"", ""score"": 80},
    {""skill"": ""Process Improvements"", ""score"": 80},
    {""skill"": ""Proposals/RFE"", ""score"": 80},
    {""skill"": ""Selenium"", ""score"": 80},
    {""skill"": ""RALLY / IBM TD Platform"", ""score"": 80},
    {""skill"": ""Python"", ""score"": 80},
    {""skill"": ""DevOps / DevSecOps"", ""score"": 80},
    {""skill"": ""SAFe - Agile Craft"", ""score"": 80},
    {""skill"": ""Delivery / Test Management"", ""score"": 80},
    {""skill"": ""Project / Program Finance"", ""score"": 80},
    {""skill"": ""Profit Maximization"", ""score"": 80},
    {""skill"": ""Internal / External Audits"", ""score"": 80},
    {""skill"": ""Software Testing / Quality Assurance"", ""score"": 80},
    {""skill"": ""Visual Basic 6.0"", ""score"": 80},
    {""skill"": ""MS-SQL Server / Oracle 8/8i"", ""score"": 80},
    {""skill"": ""Conformiq"", ""score"": 80},
    {""skill"": ""HP QC / QTP"", ""score"": 80},
    {""skill"": ""Crystal Report 8.5"", ""score"": 80},
    {""skill"": ""English"", ""score"": 80},
    {""skill"": ""Hindi"", ""score"": 80},
    {""skill"": ""Marathi"", ""score"": 80},
    {""skill"": ""Tulu"", ""score"": 80}
  ]
}",none
160,Network Security Engineer,"{
  ""skills"": [
    {
      ""skill"": ""CISCO"",
      ""score"": 80
    },
    {
      ""skill"": ""DHCP"",
      ""score"": 80
    },
    {
      ""skill"": ""DNS"",
      ""score"": 80
    },
    {
      ""skill"": ""FTP"",
      ""score"": 70
    },
    {
      ""skill"": ""LAN"",
      ""score"": 70
    }
  ]
}",none
161,Network Security Engineer,"{
	""skills"": [{
			""skill"": ""Firewall"",
			""score"": 80
		},
		{
			""skill"": ""VPN"",
			""score"": 80
		},
		{
			""skill"": ""VLAN"",
			""score"": 80
		},
		{
			""skill"": ""Routing Protocols (RIP, OSPF, EIGRP)"",
			""score"": 80
		},
		{
			""skill"": ""NAT"",
			""score"": 80
		},
		{
			""skill"": ""Access Control Lists (ACLs)"",
			""score"": 80
		},
		{
			""skill"": ""ASA Failovers"",
			""score"": 80
		},
		{
			""skill"": ""Security Context"",
			""score"": 80
		},
		{
			""skill"": ""Wireless LAN"",
			""score"": 80
		},
		{
			""skill"": ""IPSec"",
			""score"": 80
		},
		{
			""skill"": ""DHCP Snooping"",
			""score"": 80
		},
		{
			""skill"": ""DM-VPN"",
			""score"": 80
		},
		{
			""skill"": ""Data Plane Security"",
			""score"": 80
		},
		{
			""skill"": ""LAN/WAN"",
			""score"": 80
		},
		{
			""skill"": ""IP Telephony"",
			""score"": 80
		},
		{
			""skill"": ""CCNA"",
			""score"": 80
		},
		{
			""skill"": ""CCNP"",
			""score"": 80
		}
	]
}",none
162,Network Security Engineer,"{
  ""skills"": [
    {
      ""skill"": ""CISCO"",
      ""score"": 100
    },
    {
      ""skill"": ""DHCP"",
      ""score"": 80
    },
    {
      ""skill"": ""DNS"",
      ""score"": 80
    },
    {
      ""skill"": ""FTP"",
      ""score"": 80
    },
    {
      ""skill"": ""LAN"",
      ""score"": 80
    },
    {
      ""skill"": ""Windows Servers"",
      ""score"": 80
    },
    {
      ""skill"": ""Active Directory"",
      ""score"": 80
    },
    {
      ""skill"": ""Troubleshooting"",
      ""score"": 80
    },
    {
      ""skill"": ""Network Printers"",
      ""score"": 80
    },
    {
      ""skill"": ""Backup Management"",
      ""score"": 80
    },
    {
      ""skill"": ""Symantec Backup Exec"",
      ""score"": 80
    },
    {
      ""skill"": ""Linux OS"",
      ""score"": 20
    },
    {
      ""skill"": ""Tally ERP9"",
      ""score"": 20
    }
  ]
}",none
163,Network Security Engineer,"{
  ""skills"": [
    {
      ""skill"": ""Experience in Implementing and troubleshooting network security solutions"",
      ""score"": 100
    },
    {
      ""skill"": ""Planning and Implementation knowledge of multi vendor firewalls"",
      ""score"": 100
    },
    {
      ""skill"": ""Familiarity with the latest hardware and network security technologies"",
      ""score"": 80
    },
    {
      ""skill"": ""Excellent analytical and problem solving skills"",
      ""score"": 80
    },
    {
      ""skill"": ""Skilled in analyzing and monitoring network security solutions"",
      ""score"": 80
    },
    {
      ""skill"": ""Work Experience on multi client data center environments"",
      ""score"": 80
    },
    {
      ""skill"": ""Configuration of F5 load balancers"",
      ""score"": 60
    },
    {
      ""skill"": ""SSL certificate updates"",
      ""score"": 60
    },
    {
      ""skill"": ""I-Rule"",
      ""score"": 60
    },
    {
      ""skill"": ""Configuration of Cisco Routers"",
      ""score"": 60
    },
    {
      ""skill"": ""Configuration of Cisco switches"",
      ""score"": 60
    },
    {
      ""skill"": ""Working knowledge of Bluecoat Proxy"",
      ""score"": 60
    },
    {
      ""skill"": ""Knowledge of ITIL"",
      ""score"": 20
    }
  ]
}",none
164,Network Security Engineer,"{
	""skills"": [{
			""skill"": ""Cisco ASA"",
			""score"": 100
		},
		{
			""skill"": ""Checkpoint firewall (GAIA, Splat)"",
			""score"": 100
		},
		{
			""skill"": ""Firewall management tools: Cisco security management (CSM), Checkpoint Smart center, Panorama"",
			""score"": 100
		},
		{
			""skill"": ""F5 load balancer (LTM)"",
			""score"": 100
		},
		{
			""skill"": ""Networking Hands on Cisco Router and Cisco Switches"",
			""score"": 100
		},
		{
			""skill"": ""Security Management & Event Management: RSAEnvision 4.1"",
			""score"": 100
		},
		{
			""skill"": ""Ticketing tools - BMC Remedy, Service-now"",
			""score"": 100
		},
		{
			""skill"": ""Python"",
			""score"": 20
		},
		{
			""skill"": ""VB Scripting"",
			""score"": 20
		}
	]
}",none
165,Network Security Engineer,"{
  ""skills"": [
    {""skill"": ""Network Security"", ""score"": 100},
    {""skill"": ""Network Administration"", ""score"": 100},
    {""skill"": ""Firewall and VPN Configuration"", ""score"": 100},
    {""skill"": ""Routing and Switching"", ""score"": 100},
    {""skill"": ""Analytical Skills"", ""score"": 80},
    {""skill"": ""Troubleshooting"", ""score"": 80},
    {""skill"": ""Maintenance of IT security related Equipment"", ""score"": 80},
    {""skill"": ""VPN connectivity"", ""score"": 80},
    {""skill"": ""Policy Changes and Configuration"", ""score"": 80},
    {""skill"": ""Documentation"", ""score"": 20},
    {""skill"": ""LAN Connectivity issues"", ""score"": 20},
    {""skill"": ""Wi-Fi Devices"", ""score"": 20},
    {""skill"": ""Inventory Management"", ""score"": 20}
  ]
}",none
166,Network Security Engineer,"{
    ""skills"": [
        {
            ""skill"": ""Cisco ASA"",
            ""score"": 100
        },
        {
            ""skill"": ""Checkpoint firewall (GAIA, Splat)"",
            ""score"": 100
        },
        {
            ""skill"": ""Firewall management tools: Cisco security management (CSM), Checkpoint Smart center, Panorama"",
            ""score"": 100
        },
        {
            ""skill"": ""F5 load balancer (LTM)"",
            ""score"": 100
        },
        {
            ""skill"": ""Cisco Router and Cisco Switches"",
            ""score"": 80
        },
        {
            ""skill"": ""RSAEnvision 4.1"",
            ""score"": 80
        }
    ]
}",none
167,Network Security Engineer,"{
  ""skills"": [
    {""skill"": ""Network Security"", ""score"": 100},
    {""skill"": ""Network Administration"", ""score"": 80},
    {""skill"": ""Firewall and VPN Configuration"", ""score"": 100},
    {""skill"": ""Routing and Switching"", ""score"": 80},
    {""skill"": ""Troubleshooting"", ""score"": 80},
    {""skill"": ""IT Security Equipment Maintenance"", ""score"": 80},
    {""skill"": ""VPN Connectivity Management"", ""score"": 80},
    {""skill"": ""Policy Change Implementation"", ""score"": 80},
    {""skill"": ""URL Filtering & Security Policies Configuration"", ""score"": 80},
    {""skill"": ""Monitoring Systems Management"", ""score"": 80},
    {""skill"": ""WAN Connectivity Management"", ""score"": 80},
    {""skill"": ""Site to Site (IPSEC) VPN Configuration"", ""score"": 80},
    {""skill"": ""Inventory Management"", ""score"": 80},
    {""skill"": ""LAN Connectivity Troubleshooting"", ""score"": 80}
  ]
}",none
168,Network Security Engineer,"{
  ""skills"": [
    {
      ""skill"": ""CCNA Routing & Switching"",
      ""score"": 80
    },
    {
      ""skill"": ""CCNA Security"",
      ""score"": 80
    },
    {
      ""skill"": ""CCNP Routing & Switching"",
      ""score"": 100
    },
    {
      ""skill"": ""CCNP Security"",
      ""score"": 100
    },
    {
      ""skill"": ""ASA Firewall Configuration"",
      ""score"": 80
    },
    {
      ""skill"": ""Access Control Lists (ACLs)"",
      ""score"": 80
    },
    {
      ""skill"": ""Network Telemetry (NTP, NetFlow, Logging)"",
      ""score"": 80
    },
    {
      ""skill"": ""IP Security (IPsec)"",
      ""score"": 80
    },
    {
      ""skill"": ""VLAN Configuration"",
      ""score"": 80
    },
    {
      ""skill"": ""Routing Protocols (RIP, EIGRP, OSPF, BGP)"",
      ""score"": 80
    },
    {
      ""skill"": ""DHCP Snooping"",
      ""score"": 80
    },
    {
      ""skill"": ""Private VLAN"",
      ""score"": 80
    },
    {
      ""skill"": ""VLAN Hopping"",
      ""score"": 80
    }
  ]
}",none
169,Network Security Engineer,"{
  ""skills"": [
    {
      ""skill"": ""Network Security"",
      ""score"": 80
    },
    {
      ""skill"": ""Cisco ASA"",
      ""score"": 100
    },
    {
      ""skill"": ""Cisco routing and switching"",
      ""score"": 80
    },
    {
      ""skill"": ""Loadbalncing F5"",
      ""score"": 80
    },
    {
      ""skill"": ""VPN"",
      ""score"": 20
    },
    {
      ""skill"": ""LAN"",
      ""score"": 20
    }
  ]
}",none
170,Network Security Engineer,"{
  ""skills"": [
    {
      ""skill"": ""CISCO"",
      ""score"": 80
    },
    {
      ""skill"": ""DHCP"",
      ""score"": 80
    },
    {
      ""skill"": ""DNS"",
      ""score"": 80
    },
    {
      ""skill"": ""FTP"",
      ""score"": 80
    },
    {
      ""skill"": ""LAN"",
      ""score"": 80
    },
    {
      ""skill"": ""Windows Server Administration"",
      ""score"": 80
    },
    {
      ""skill"": ""Active Directory"",
      ""score"": 80
    },
    {
      ""skill"": ""DNS Server"",
      ""score"": 80
    },
    {
      ""skill"": ""DHCP Server"",
      ""score"": 80
    },
    {
      ""skill"": ""DHCP"",
      ""score"": 80
    },
    {
      ""skill"": ""Network Troubleshooting"",
      ""score"": 80
    },
    {
      ""skill"": ""Windows Troubleshooting"",
      ""score"": 80
    },
    {
      ""skill"": ""Network Printers Configuration"",
      ""score"": 80
    },
    {
      ""skill"": ""User Account Management"",
      ""score"": 80
    }
  ]
}",none
171,Network Security Engineer,"{
  ""skills"": [
    {
      ""skill"": ""CISCO"",
      ""score"": 80
    },
    {
      ""skill"": ""DHCP"",
      ""score"": 80
    },
    {
      ""skill"": ""DNS"",
      ""score"": 80
    },
    {
      ""skill"": ""FTP"",
      ""score"": 80
    },
    {
      ""skill"": ""LAN"",
      ""score"": 80
    },
    {
      ""skill"": ""Windows Server Administration"",
      ""score"": 80
    },
    {
      ""skill"": ""Server Backup Management"",
      ""score"": 80
    },
    {
      ""skill"": ""Network Configuration"",
      ""score"": 80
    },
    {
      ""skill"": ""Network Troubleshooting"",
      ""score"": 80
    },
    {
      ""skill"": ""Network Security"",
      ""score"": 80
    },
    {
      ""skill"": ""Microsoft Outlook Configuration"",
      ""score"": 20
    }
  ]
}",none
172,Network Security Engineer,"{
  ""skills"": [
    {
      ""skill"": ""Network Security"",
      ""score"": 100
    },
    {
      ""skill"": ""Network Administration"",
      ""score"": 80
    },
    {
      ""skill"": ""Firewall and VPN Configuration"",
      ""score"": 100
    },
    {
      ""skill"": ""Routing and Switching"",
      ""score"": 80
    },
    {
      ""skill"": ""Troubleshooting"",
      ""score"": 80
    },
    {
      ""skill"": ""IT Security"",
      ""score"": 80
    },
    {
      ""skill"": ""Wi-Fi Devices"",
      ""score"": 80
    },
    {
      ""skill"": ""Performance Monitoring"",
      ""score"": 80
    },
    {
      ""skill"": ""VPN Connectivity"",
      ""score"": 80
    },
    {
      ""skill"": ""Policy Implementation"",
      ""score"": 80
    },
    {
      ""skill"": ""URL Filtering"",
      ""score"": 80
    },
    {
      ""skill"": ""Network Device Inventory Management"",
      ""score"": 80
    },
    {
      ""skill"": ""LAN Connectivity"",
      ""score"": 80
    },
    {
      ""skill"": ""Reporting"",
      ""score"": 80
    }
  ]
}",none
173,Network Security Engineer,"{
  ""skills"": [
    {
      ""skill"": ""Experience in Implementing and troubleshooting network security solutions"",
      ""score"": 100
    },
    {
      ""skill"": ""Planning and Implementation knowledge of multi vendor firewalls (Cisco ASA, Checkpoint, Juniper/Netscreen, Fortinet, FWSM)"",
      ""score"": 100
    },
    {
      ""skill"": ""Familiarity with the latest hardware and network security technologies"",
      ""score"": 80
    },
    {
      ""skill"": ""Excellent analytical and problem solving skills"",
      ""score"": 80
    },
    {
      ""skill"": ""Knowledge and Work experience on Firewall IOS Upgrade projects"",
      ""score"": 80
    },
    {
      ""skill"": ""Configuration of F5 load balancers, SSL certificate updates, I-Rule, F5 upgrades"",
      ""score"": 100
    },
    {
      ""skill"": ""Configuration of Cisco Routers and Switches"",
      ""score"": 100
    },
    {
      ""skill"": ""Working knowledge of Bluecoat Proxy"",
      ""score"": 80
    },
    {
      ""skill"": ""ITIL knowledge"",
      ""score"": 80
    },
    {
      ""skill"": ""Network Security Experience"",
      ""score"": 100
    },
    {
      ""skill"": ""Checkpoint Experience"",
      ""score"": 100
    },
    {
      ""skill"": ""Cisco Experience"",
      ""score"": 100
    },
    {
      ""skill"": ""Cisco ASA Experience"",
      ""score"": 100
    },
    {
      ""skill"": ""Cisco routing and switching Experience"",
      ""score"": 100
    },
    {
      ""skill"": ""Load balancing F5 Experience"",
      ""score"": 100
    }
  ]
}",none
